1098.47 0.155516 0.0422557 -10.0326
1108.47 0.157509 0.0428217 -9.9079
1118.47 0.157899 0.0429327 -9.78201
1128.47 0.151855 0.0412168 -9.65497
1138.47 0.163801 0.0446113 -9.52675
1148.47 0.179587 0.0491141 -9.39738
1158.47 0.172444 0.0470742 -9.26685
1168.47 0.129466 0.0348879 -9.13515
1178.47 0.110274 0.0295018 -9.00227
1188.47 0.113105 0.0302938 -8.86824
1198.47 0.134077 0.0361874 -8.73305
1208.47 0.136915 0.0369883 -8.59668
1218.47 0.16263 0.0442779 -8.45915
1228.47 0.180362 0.0493356 -8.32047
1238.47 0.166381 0.0453458 -8.18062
1248.47 0.157759 0.0428928 -8.0396
1258.47 0.132385 0.0357103 -7.89742
1268.47 0.112401 0.0300968 -7.75407
1278.47 0.105441 0.0281518 -7.60956
1288.47 0.0998672 0.0265984 -7.46388
1298.47 0.0920795 0.0244345 -7.31705
1308.47 0.111759 0.029917 -7.16904
1318.47 0.138487 0.0374324 -7.01987
1328.47 0.117946 0.0316501 -6.86954
1338.47 0.11421 0.0306032 -6.71803
1348.47 0.115438 0.0255938 -6.56537
1358.47 0.0606746 0.0146585 -6.41154
1368.47 0.08187 0.02528 -6.25656
1378.47 0.0963147 0.0169668 -6.1004
1388.47 0.0656714 0.0197689 -5.94309
1398.47 0.0605789 0.0227844 -5.78459
1408.47 0.0731979 0.0232897 -5.62495
1418.47 0.0590222 0.0203247 -5.46414
1428.47 0.0447225 0.01063 -5.30216
1438.47 0.0547212 0.0174666 -5.13902
1448.47 0.0563703 0.0149654 -4.97472
1458.47 0.052423 0.0131246 -4.80924
1468.47 0.053661 0.0113539 -4.64261
1478.47 0.0372526 0.00861285 -4.47481
1488.47 0.0290973 0.00619903 -4.30585
1498.47 0.0291897 0.00721332 -4.13571
1508.47 0.0289778 0.00685069 -3.96442
1518.47 0.0296574 0.010011 -3.79196
1528.47 0.0555422 0.015086 -3.61835
1538.47 0.0647029 0.0175488 -3.44356
1548.47 0.0776868 0.0236094 -3.26761
1558.47 0.048631 0.0154296 -3.0905
1568.47 0.0629996 0.0143336 -2.91222
1578.47 0.063915 0.0163723 -2.73277
1588.47 0.0642979 0.0133339 -2.55217
1598.47 0.0297824 0.011647 -2.37039
1608.47 0.0427168 0.011052 -2.18745
1618.47 0.047543 0.012203 -2.00336
1628.47 0.0600187 0.0174104 -1.81808
1638.47 0.0400781 0.00875099 -1.63165
1648.47 0.0255048 0.00797837 -1.44406
1658.47 0.0273097 0.00643046 -1.25531
1668.47 0.0221971 0.0048978 -1.06538
1678.47 0.027689 0.00558446 -0.874298
1688.47 0.023897 0.00620164 -0.682053
1698.47 0.0388789 0.005889 -0.488632
1708.47 0.0362876 0.0112494 -0.294052
1718.47 0.0474098 0.0140203 -0.098297
1728.47 0.0486189 0.0155673 0.098602
1738.47 0.0454296 0.0194416 0.296677
1748.47 0.0496564 0.0106363 0.495911
