1098.470000 0.155516 0.042256 -10.032600
1108.470000 0.165398 0.044966 -9.907900
1118.470000 0.165807 0.045083 -9.782010
1128.470000 0.159461 0.043281 -9.654970
1138.470000 0.172005 0.046846 -9.526750
1148.470000 0.188582 0.051574 -9.397380
1158.470000 0.181081 0.049432 -9.266850
1168.470000 0.135950 0.036635 -9.135150
1178.470000 0.115797 0.030979 -9.002270
1188.470000 0.118770 0.031811 -8.868240
1198.470000 0.140792 0.038000 -8.733050
1208.470000 0.143772 0.038841 -8.596680
1218.470000 0.170775 0.046496 -8.459150
1228.470000 0.189395 0.051807 -8.320470
1238.470000 0.174714 0.047617 -8.180620
1248.470000 0.165660 0.045041 -8.039600
1258.470000 0.139015 0.037499 -7.897420
1268.470000 0.118031 0.031604 -7.754070
1278.470000 0.110722 0.029562 -7.609560
1288.470000 0.104869 0.027931 -7.463880
1298.470000 0.096691 0.025658 -7.317050
1308.470000 0.117356 0.031415 -7.169040
1318.470000 0.145423 0.039307 -7.019870
1328.470000 0.123853 0.033235 -6.869540
1338.470000 0.119930 0.032136 -6.718030
1348.470000 0.121220 0.026876 -6.565370
1358.470000 0.063713 0.015393 -6.411540
1368.470000 0.085970 0.026546 -6.256560
1378.470000 0.101139 0.017817 -6.100400
1388.470000 0.068961 0.020759 -5.943090
1398.470000 0.063613 0.023926 -5.784590
1408.470000 0.076626 0.024361 -5.624950
1418.470000 0.063317 0.021221 -5.464140
1428.470000 0.045420 0.010644 -5.302160
1438.470000 0.057267 0.017830 -5.139020
1448.470000 0.059273 0.015554 -4.974720
1458.470000 0.054703 0.013571 -4.809240
1468.470000 0.056757 0.011768 -4.642610
1478.470000 0.039068 0.009020 -4.474810
1488.470000 0.030030 0.006584 -4.305850
1498.470000 0.030386 0.007579 -4.135710
1508.470000 0.029948 0.007212 -3.964420
1518.470000 0.030792 0.010445 -3.791960
1528.470000 0.057838 0.015630 -3.618350
1538.470000 0.068573 0.018358 -3.443560
1548.470000 0.081079 0.025089 -3.267610
1558.470000 0.049234 0.015893 -3.090500
1568.470000 0.067891 0.015076 -2.912220
1578.470000 0.066163 0.017129 -2.732770
1588.470000 0.068789 0.014047 -2.552170
1598.470000 0.031201 0.012259 -2.370390
1608.470000 0.045199 0.011436 -2.187450
1618.470000 0.050073 0.012696 -2.003360
1628.470000 0.062794 0.018083 -1.818080
1638.470000 0.042535 0.009138 -1.631650
1648.470000 0.026259 0.008430 -1.444060
1658.470000 0.028584 0.006735 -1.255310
1668.470000 0.023063 0.005178 -1.065380
1678.470000 0.028799 0.005877 -0.874298
1688.470000 0.024852 0.006561 -0.682053
1698.470000 0.040343 0.006146 -0.488632
1708.470000 0.038099 0.011551 -0.294052
1718.470000 0.049016 0.014748 -0.098297
1728.470000 0.050630 0.016346 0.098602
1738.470000 0.047458 0.020418 0.296677
1748.470000 0.051663 0.011045 0.495911
1758.470000 0.045494 0.008165 0.696320
1768.470000 0.038663 0.011177 0.897888
1778.470000 0.030577 0.008153 1.100620
1788.470000 0.027927 0.007798 1.304520
1798.470000 0.032969 0.006446 1.509570
1808.470000 0.022216 0.004556 1.715810
1818.470000 0.024456 0.006177 1.923190
1828.470000 0.028532 0.007193 2.131740
1838.470000 0.032359 0.009620 2.341460
1848.470000 0.040309 0.010526 2.552340
1858.470000 0.055570 0.010203 2.764390
1868.470000 0.039492 0.016706 2.977600
1878.470000 0.049470 0.011677 3.191970
1888.470000 0.026832 0.007019 3.407520
1898.470000 0.026045 0.005749 3.624220
1908.470000 0.029914 0.008085 3.842090
1918.470000 0.023102 0.004549 4.061110
1928.470000 0.022922 0.005421 4.281310
1938.470000 0.032008 0.006803 4.502670
1948.470000 0.033548 0.008201 4.725210
1958.470000 0.045692 0.013838 4.948900
1968.470000 0.054381 0.010950 5.173750
1978.470000 0.047915 0.017172 5.399770
1988.470000 0.108707 0.023204 5.626960
1998.470000 0.131864 0.041745 5.855300
2008.470000 0.102014 0.020481 6.084810
2018.470000 0.085793 0.021381 6.315490
2028.470000 0.121259 0.034298 6.547340
2038.470000 0.144862 0.042534 6.780340
2048.470000 0.163760 0.030152 7.014510
2058.470000 0.170406 0.043774 7.249850
2068.470000 0.117404 0.039255 7.486340
2078.470000 0.086624 0.024012 7.724000
2088.470000 0.046150 0.012409 7.962830
2098.470000 0.021327 0.006524 8.202820
2108.470000 0.019296 0.005209 8.443990
2118.470000 0.030169 0.007018 8.686300
2128.470000 0.034669 0.006502 8.929780
2138.470000 0.024494 0.006987 9.174440
2148.470000 0.018506 0.004301 9.420240
2158.470000 0.019781 0.006517 9.667220
2168.470000 0.032518 0.008706 9.915380
2178.470000 0.038110 0.011657 10.164700
2188.470000 0.033300 0.008499 10.415100
2198.470000 0.035997 0.010589 10.666800
2208.470000 0.036903 0.009135 10.919600
2218.470000 0.021646 0.006664 11.173600
2228.470000 0.023006 0.007039 11.428700
2238.470000 0.019147 0.005431 11.685000
2248.470000 0.020895 0.005234 11.942400
2258.470000 0.019171 0.004849 12.201100
2268.470000 0.014645 0.004867 12.460800
2278.470000 0.016153 0.003613 12.721800
2288.470000 0.014123 0.003649 12.983900
2298.470000 0.014015 0.002947 13.247200
2308.470000 0.012621 0.003314 13.511600
2318.470000 0.016615 0.004605 13.777200
2328.470000 0.018636 0.004361 14.044000
2338.470000 0.019746 0.004879 14.312000
2348.470000 0.030804 0.011631 14.581100
2358.470000 0.040362 0.013452 14.851300
2368.470000 0.030056 0.010099 15.122800
2378.470000 0.031354 0.006182 15.395300
2388.470000 0.023733 0.007177 15.669100
2398.470000 0.023917 0.004929 15.944000
2408.470000 0.018961 0.004306 16.220100
2418.470000 0.018675 0.004507 16.497400
2428.470000 0.013149 0.003915 16.775800
2438.470000 0.013427 0.004159 17.055400
2448.470000 0.014763 0.003744 17.336100
2458.470000 0.010473 0.002802 17.618000
